OPEID6,INSTNM,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT4_048_PUB,NPT4_3075_PUB,COSTT4_A,income_midpoints
7047.0,Los Angeles Southwest College,5919.0,7370.0,6876.0,10385.0,,6294.0,7229.0,14916.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1227.0,Los Angeles Trade Technical College,9742.0,10823.0,12780.0,13664.0,,10038.0,11510.0,18037.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1228.0,Los Angeles Valley College,10205.0,10192.0,12912.0,13666.0,16345.0,10202.0,11386.0,17931.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1223.0,Los Angeles City College,9397.0,9710.0,12138.0,12992.0,,9469.0,10538.0,16948.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
6165.0,Los Angeles County College of Nursing and Allied Health,,,,,,,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
12550.0,Los Angeles Mission College,11101.0,10799.0,13629.0,15613.0,,11023.0,12064.0,18877.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
10340.0,Los Medanos College,4422.0,5097.0,7242.0,8547.0,9243.0,4612.0,6081.0,12382.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1178.0,College of Marin,7925.0,9185.0,10337.0,13049.0,,8468.0,9604.0,16507.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
11672.0,Mendocino College,8207.0,8324.0,11367.0,15067.0,,8235.0,9984.0,16539.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1237.0,Merced College,3928.0,4601.0,7030.0,9475.0,,4159.0,5507.0,12436.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1267.0,Merritt College,13947.0,12922.0,18123.0,,,13724.0,15233.0,21122.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1239.0,MiraCosta College,3825.0,4862.0,7114.0,7402.0,9100.0,4163.0,5888.0,13016.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
21191.0,Mission College,5541.0,5563.0,9198.0,8437.0,,5547.0,6977.0,13477.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1240.0,Modesto Junior College,4463.0,4521.0,11392.0,13809.0,,4480.0,7471.0,19523.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1242.0,Monterey Peninsula College,8723.0,9643.0,10941.0,12625.0,15011.0,9086.0,10192.0,16367.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7115.0,Moorpark College,330.0,462.0,3029.0,5096.0,2820.0,375.0,1621.0,8302.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1245.0,Mt San Antonio College,2798.0,3204.0,5432.0,7094.0,3884.0,2930.0,4203.0,11499.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1246.0,Mt San Jacinto Community College District,5632.0,5061.0,7810.0,9352.0,10071.0,5467.0,6383.0,12680.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1247.0,Napa Valley College,12130.0,11553.0,14871.0,16607.0,,11875.0,13323.0,20412.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1310.0,Naval Postgraduate School,,,,,,,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
4481.0,Ohlone College,9817.0,9449.0,12899.0,14624.0,,9658.0,10846.0,17992.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1250.0,Orange Coast College,3567.0,4238.0,6907.0,8120.0,9656.0,3769.0,5432.0,11863.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
12842.0,Oxnard College,87.0,1989.0,1300.0,5005.0,949.0,846.0,1650.0,8129.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1259.0,Palo Verde College,13310.0,12387.0,13257.0,,,13165.0,12884.0,20851.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1260.0,Palomar College,4781.0,5894.0,7932.0,11044.0,,5151.0,6663.0,13866.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1261.0,Pasadena City College,682.0,1799.0,4418.0,6423.0,4090.0,1025.0,2828.0,9773.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1268.0,Porterville College,4547.0,5182.0,7358.0,10230.0,,4735.0,5843.0,13336.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1284.0,Santa Ana College,652.0,589.0,3947.0,6672.0,5963.0,628.0,1981.0,10439.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1185.0,College of the Redwoods,3354.0,4955.0,6600.0,9828.0,11060.0,3894.0,5668.0,12530.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1269.0,Rio Hondo College,3736.0,4544.0,6981.0,7798.0,7882.0,4029.0,5467.0,11678.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1270.0,Riverside City College,3823.0,4525.0,6421.0,7935.0,5987.0,4064.0,5351.0,11778.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1233.0,Sacramento City College,3960.0,5083.0,7687.0,9758.0,10873.0,4259.0,6455.0,12894.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
8918.0,Saddleback College,2270.0,3417.0,6491.0,8154.0,6358.0,2636.0,4755.0,11746.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1273.0,San Diego City College,5016.0,6157.0,8725.0,11048.0,3854.0,5335.0,7184.0,13829.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1275.0,San Diego Mesa College,5476.0,7221.0,9083.0,10513.0,11047.0,5998.0,8105.0,14035.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
11820.0,San Diego Miramar College,5670.0,5785.0,8390.0,9447.0,,5703.0,7129.0,13887.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1151.0,San Diego State University,7220.0,8513.0,13217.0,17578.0,22059.0,7707.0,10570.0,23482.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1154.0,San Francisco State University,9082.0,10527.0,13135.0,17976.0,22274.0,9621.0,11851.0,23609.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1280.0,San Joaquin Delta College,362.0,734.0,3157.0,5281.0,2465.0,486.0,1798.0,8551.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1282.0,San Jose City College,15994.0,16360.0,19016.0,19231.0,,16130.0,17798.0,24496.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1155.0,San Jose State University,10038.0,11259.0,14663.0,18994.0,23112.0,10505.0,12929.0,24114.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1181.0,College of San Mateo,398.0,1440.0,4842.0,6775.0,7411.0,762.0,3403.0,11967.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1285.0,Santa Barbara City College,9780.0,10388.0,12867.0,15906.0,16804.0,9978.0,11532.0,18592.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1286.0,Santa Monica College,3390.0,4139.0,6369.0,7354.0,6598.0,3621.0,5009.0,11194.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1287.0,Santa Rosa Junior College,6798.0,7923.0,10117.0,11691.0,,7181.0,9081.0,15548.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1186.0,College of the Sequoias,142.0,833.0,3086.0,4931.0,6934.0,370.0,1793.0,8155.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1289.0,Shasta College,4183.0,5969.0,7752.0,9611.0,11529.0,4650.0,6689.0,13165.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1290.0,Sierra College,2417.0,3726.0,6006.0,7968.0,5794.0,2823.0,4962.0,10971.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1187.0,College of the Siskiyous,6723.0,7412.0,9826.0,11838.0,,6911.0,8548.0,14259.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9509.0,Charles A Jones Career and Education Center,33232.0,33467.0,,,,33286.0,33467.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7713.0,Skyline College,1.0,1841.0,2950.0,4643.0,1856.0,754.0,2574.0,10564.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1272.0,San Bernardino Valley College,6907.0,6911.0,8203.0,9262.0,,6908.0,7280.0,14283.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1292.0,Solano Community College,4579.0,5198.0,7597.0,8905.0,4725.0,4774.0,6486.0,12458.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1156.0,Sonoma State University,9278.0,11078.0,14627.0,19415.0,22112.0,10013.0,12897.0,23866.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1294.0,Southwestern College,10757.0,10747.0,13956.0,16286.0,11770.0,10754.0,12194.0,19697.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1309.0,Taft College,4682.0,5690.0,6800.0,9487.0,11113.0,5005.0,6321.0,13417.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1334.0,Ventura College,3287.0,2391.0,2857.0,5482.0,5182.0,3008.0,2582.0,8412.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1335.0,Victor Valley College,11618.0,12113.0,14082.0,15408.0,14258.0,11767.0,12866.0,19154.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
22427.0,Berkeley City College,8709.0,8599.0,10038.0,14438.0,,8672.0,9357.0,17404.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1176.0,West Hills College-Coalinga,7064.0,6321.0,10823.0,12153.0,11639.0,6769.0,7447.0,16509.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
8596.0,West Los Angeles College,9594.0,9704.0,13203.0,13799.0,,9620.0,11037.0,17858.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1338.0,West Valley College,422.0,2401.0,4518.0,6193.0,5931.0,1247.0,3254.0,11344.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1344.0,Yuba College,3972.0,4942.0,5724.0,,,3996.0,5277.0,11185.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1345.0,Adams State University,10833.0,10184.0,12214.0,17988.0,20686.0,10600.0,10970.0,22772.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7582.0,Aims Community College,9197.0,9933.0,11099.0,12476.0,14486.0,9441.0,10540.0,14486.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1346.0,Arapahoe Community College,7641.0,9291.0,11406.0,15816.0,16667.0,8238.0,10348.0,16667.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
4508.0,University of Colorado Denver/Anschutz Medical Campus,8996.0,9422.0,14095.0,19592.0,22389.0,9159.0,11913.0,23895.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
4509.0,University of Colorado Colorado Springs,14128.0,12915.0,15796.0,19196.0,20861.0,13729.0,14499.0,23180.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1370.0,University of Colorado Boulder,12070.0,11443.0,16250.0,24879.0,29839.0,11834.0,14223.0,32351.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
4506.0,Colorado Mountain College,4370.0,5247.0,7421.0,9486.0,13170.0,4604.0,6716.0,13610.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1359.0,Colorado Northwestern Community College,8566.0,10640.0,6021.0,15712.0,15927.0,9226.0,8330.0,20106.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1348.0,Colorado School of Mines,18396.0,17041.0,23739.0,28947.0,32645.0,17813.0,21072.0,37114.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1350.0,Colorado State University-Fort Collins,10653.0,10727.0,14311.0,22243.0,27159.0,10682.0,12714.0,28277.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
22769.0,Community College of Aurora,5183.0,5699.0,8194.0,14126.0,13363.0,5383.0,6697.0,15175.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
21562.0,Technical College of the Rockies,,,,,,,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9542.0,Community College of Denver,8160.0,9215.0,9864.0,14055.0,17180.0,8545.0,9486.0,17536.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5596.0,Emily Griffith Technical College,5184.0,5755.0,,,,5249.0,5755.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1353.0,Fort Lewis College,10551.0,11793.0,13569.0,18137.0,20639.0,10995.0,12715.0,24017.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7933.0,Front Range Community College,7781.0,8282.0,10890.0,14723.0,16708.0,7947.0,9678.0,16836.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1355.0,Lamar Community College,8086.0,8115.0,11338.0,14603.0,16900.0,8095.0,9537.0,17855.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1358.0,Colorado Mesa University,11845.0,12776.0,15088.0,19080.0,20237.0,12194.0,13866.0,22346.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1360.0,Metropolitan State University of Denver,12938.0,13283.0,15763.0,19684.0,21745.0,13071.0,14569.0,22428.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9981.0,Morgan Community College,9103.0,10464.0,12117.0,14930.0,15332.0,9630.0,11172.0,17432.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1361.0,Northeastern Junior College,9268.0,10215.0,13374.0,16129.0,17612.0,9619.0,11637.0,19643.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1349.0,University of Northern Colorado,14834.0,14090.0,15568.0,17742.0,21739.0,14512.0,14955.0,26352.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1362.0,Otero College,9852.0,10240.0,13527.0,15576.0,15775.0,10005.0,11378.0,19535.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
8896.0,Pikes Peak State College,8060.0,8982.0,11093.0,15265.0,16733.0,8345.0,10018.0,17283.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
21163.0,Pueblo Community College,10367.0,10882.0,12423.0,18294.0,17181.0,10488.0,11599.0,19542.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9543.0,Red Rocks Community College,7631.0,9137.0,10580.0,15644.0,17388.0,8032.0,9900.0,17444.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1365.0,Colorado State University Pueblo,9468.0,10023.0,13022.0,13063.0,18871.0,9707.0,11554.0,22545.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
12875.0,Pickens Technical College,7215.0,7228.0,7405.0,9532.0,,7216.0,7313.0,12882.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1368.0,Trinidad State College,10874.0,12100.0,12886.0,16532.0,18972.0,11222.0,12464.0,20472.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1369.0,United States Air Force Academy,,,,,,,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1372.0,Western Colorado University,11035.0,10521.0,13005.0,18030.0,20253.0,10818.0,11977.0,24833.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
11150.0,Asnuntuck Community College,9953.0,10956.0,10526.0,12001.0,12859.0,10287.0,10772.0,16762.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1378.0,Central Connecticut State University,11705.0,12494.0,14913.0,17462.0,20234.0,11989.0,14043.0,22904.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
32343.0,Charter Oak State College,10191.0,,,,18386.0,10191.0,,18386.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1417.0,University of Connecticut,14821.0,16030.0,21049.0,28647.0,31470.0,15339.0,18251.0,35236.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1425.0,Eastern Connecticut State University,13872.0,14295.0,15911.0,20737.0,21396.0,14034.0,15202.0,28648.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7635.0,Capital Community College,9495.0,9412.0,10094.0,10455.0,,9464.0,9661.0,16002.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
4513.0,Housatonic Community College,12125.0,12067.0,12095.0,12392.0,12000.0,12108.0,12078.0,18500.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1392.0,Manchester Community College,9449.0,9413.0,9439.0,10450.0,8987.0,9437.0,9424.0,16037.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
6982.0,Naugatuck Valley Community College,9002.0,8816.0,9255.0,9303.0,9685.0,8941.0,9012.0,15170.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
8038.0,Middlesex Community College,6035.0,6085.0,6267.0,6434.0,,6051.0,6195.0,12692.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9765.0,Three Rivers Community College,5943.0,6069.0,6547.0,6677.0,7299.0,5989.0,6299.0,12151.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1399.0,Norwalk Community College,6343.0,6244.0,6674.0,6270.0,6921.0,6311.0,6428.0,12765.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1398.0,Northwestern Connecticut Community College,9320.0,9617.0,10598.0,11495.0,13515.0,9389.0,10122.0,15813.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
10530.0,Quinebaug Valley Community College,7904.0,8983.0,9321.0,8877.0,,8421.0,9076.0,14362.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
8037.0,Gateway Community College,10434.0,10328.0,10831.0,10598.0,14511.0,10405.0,10569.0,16714.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1406.0,Southern Connecticut State University,17542.0,17443.0,18091.0,20772.0,23564.0,17505.0,17774.0,25857.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9764.0,Tunxis Community College,9648.0,9824.0,10714.0,10776.0,16067.0,9706.0,10247.0,16067.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1415.0,United States Coast Guard Academy,,,,,,,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1380.0,Western Connecticut State University,15298.0,15634.0,17169.0,18640.0,20784.0,15414.0,16040.0,22683.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
11727.0,Delaware Technical Community College-Terry,7172.0,7790.0,9058.0,10063.0,10724.0,7375.0,8376.0,13041.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1428.0,Delaware State University,10907.0,12077.0,14018.0,14843.0,14352.0,11434.0,12763.0,24248.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1431.0,University of Delaware,11644.0,11783.0,14209.0,19968.0,25149.0,11705.0,13089.0,28744.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1441.0,University of the District of Columbia,13708.0,13821.0,13920.0,18015.0,16227.0,13733.0,13878.0,19905.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
12263.0,Atlantic Technical College,11507.0,11381.0,8321.0,13497.0,,11489.0,10157.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
33823.0,North Florida Technical College,,,,,,,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1470.0,Eastern Florida State College,4653.0,5516.0,7951.0,9709.0,10503.0,4912.0,6412.0,10915.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1500.0,Broward College,12289.0,13706.0,15874.0,18087.0,19949.0,12684.0,14545.0,22104.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1471.0,College of Central Florida,8817.0,9459.0,11800.0,13913.0,14651.0,9012.0,10472.0,14651.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3954.0,University of Central Florida,5851.0,7261.0,10566.0,14490.0,16337.0,6459.0,8732.0,22662.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
22970.0,Charlotte Technical College,9174.0,10686.0,13085.0,13905.0,,9504.0,11679.0,14868.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1472.0,Chipola College,1610.0,1046.0,3840.0,6086.0,,1427.0,1813.0,9256.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
13234.0,Lorenzo Walker Technical College,8168.0,10439.0,9788.0,,,8452.0,9881.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1475.0,Daytona State College,5408.0,5890.0,8137.0,10027.0,10183.0,5540.0,6810.0,10618.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1477.0,Florida SouthWestern State College,6938.0,7709.0,10278.0,12277.0,13518.0,7184.0,8785.0,14008.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1480.0,Florida Agricultural and Mechanical University,7334.0,9958.0,13388.0,15238.0,16363.0,8327.0,11606.0,23985.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1481.0,Florida Atlantic University,4380.0,5742.0,8670.0,15018.0,15478.0,4933.0,7111.0,20118.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1484.0,Florida State College at Jacksonville,463.0,2416.0,4994.0,8318.0,8538.0,1066.0,3754.0,8642.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9635.0,Florida International University,6727.0,7856.0,10602.0,14086.0,17155.0,7147.0,8963.0,19666.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1485.0,The College of the Florida Keys,14383.0,14611.0,18264.0,19453.0,15260.0,14470.0,15890.0,20982.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1489.0,Florida State University,3055.0,4400.0,7320.0,9356.0,11392.0,3567.0,5857.0,23308.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1535.0,University of Florida,2033.0,3599.0,8897.0,14440.0,15203.0,2645.0,5791.0,21359.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
23074.0,George Stone Technical College,5082.0,7650.0,,,,6794.0,7650.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
30798.0,George T Baker Aviation Technical College,5824.0,6012.0,,,,5960.0,6012.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1490.0,Gulf Coast State College,1805.0,4169.0,5232.0,7208.0,12065.0,2488.0,4573.0,12065.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7870.0,Hillsborough Community College,4221.0,6093.0,6262.0,9065.0,,4251.0,6134.0,9940.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1493.0,Indian River State College,3784.0,4846.0,6033.0,8612.0,11171.0,4129.0,5321.0,11316.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1501.0,Florida Gateway College,505.0,1322.0,3833.0,8392.0,9283.0,767.0,2245.0,9408.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
22283.0,Lake Technical College,5347.0,4081.0,4408.0,6586.0,,5010.0,4245.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1502.0,Lake-Sumter State College,3222.0,3831.0,6316.0,10122.0,11218.0,3431.0,4949.0,11833.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7558.0,Fort Myers Technical College,13537.0,8989.0,,13537.0,,12021.0,8989.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5585.0,Lively Technical College,7600.0,7633.0,9107.0,,,7605.0,8223.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
